pickup_zone,hour,order_count,avg_response_time_min,p50_response_time_min,p90_response_time_min,slow_response_rate
Dyker Heights,19,2,4.875,4.875,6.681666666666667,0.0
Dyker Heights,20,2,4.725,4.725,6.411666666666666,0.0
Dyker Heights,21,5,3.7,3.966666666666667,5.17,0.0
Dyker Heights,22,4,3.2666666666666666,3.4416666666666664,3.97,0.0
Dyker Heights,23,5,4.216666666666667,3.966666666666667,7.856666666666667,0.2
East Chelsea,0,12,5.111111111111111,3.1333333333333333,11.648333333333333,0.16666666666666666
East Chelsea,1,5,1.8433333333333333,1.7166666666666666,2.5100000000000002,0.0
East Chelsea,2,3,2.0944444444444446,1.3833333333333333,3.57,0.0
East Chelsea,3,3,3.0611111111111113,2.066666666666667,5.6000000000000005,0.0
East Chelsea,4,7,3.307142857142857,2.3666666666666667,5.203333333333333,0.0
East Chelsea,5,3,3.2944444444444443,2.05,5.49,0.0
East Chelsea,6,8,3.53125,2.925,5.8933333333333335,0.0
East Chelsea,7,17,2.4215686274509802,2.3,4.1000000000000005,0.0
East Chelsea,8,11,3.1363636363636362,1.2333333333333334,7.95,0.0
East Chelsea,9,15,2.006666666666667,1.25,3.566666666666666,0.0
East Chelsea,10,15,2.881111111111111,2.1666666666666665,5.216666666666667,0.0
East Chelsea,11,20,2.4416666666666664,1.7166666666666668,3.301666666666667,0.05
East Chelsea,12,19,2.3517543859649126,1.5,5.366666666666666,0.05263157894736842
East Chelsea,13,25,2.208666666666667,1.7,4.153333333333333,0.0
East Chelsea,14,19,3.16140350877193,2.9,6.453333333333333,0.0
East Chelsea,15,19,4.1421052631578945,2.8333333333333335,8.629999999999997,0.10526315789473684
East Chelsea,16,15,2.454444444444444,2.566666666666667,5.003333333333333,0.0
East Chelsea,17,19,4.235087719298246,2.9833333333333334,10.48,0.15789473684210525
East Chelsea,18,23,6.260869565217392,5.166666666666667,8.993333333333334,0.08695652173913043
East Chelsea,19,24,3.2916666666666665,2.8916666666666666,5.993333333333332,0.0
East Chelsea,20,25,3.1973333333333334,2.35,6.420000000000001,0.04
East Chelsea,21,32,3.6677083333333336,2.9833333333333334,7.745,0.03125
East Chelsea,22,39,4.7354700854700855,4.05,9.306666666666674,0.10256410256410256
East Chelsea,23,25,3.0580000000000003,2.4833333333333334,6.186666666666667,0.0
East Concourse/Concourse Village,0,5,6.576666666666666,4.516666666666667,11.08,0.4
East Concourse/Concourse Village,1,6,3.875,3.6166666666666667,5.808333333333334,0.0
East Concourse/Concourse Village,2,2,3.6083333333333334,3.6083333333333334,4.215,0.0
East Concourse/Concourse Village,3,4,6.083333333333333,4.275,10.758333333333333,0.25
East Concourse/Concourse Village,4,2,4.216666666666667,4.216666666666667,4.816666666666666,0.0
East Concourse/Concourse Village,5,7,5.74047619047619,6.066666666666666,8.686666666666667,0.0
East Concourse/Concourse Village,6,5,3.336666666666667,3.283333333333333,4.640000000000001,0.0
East Concourse/Concourse Village,7,8,4.579166666666667,4.691666666666666,7.044999999999999,0.125
East Concourse/Concourse Village,8,13,4.0346153846153845,2.45,8.65666666666667,0.07692307692307693
East Concourse/Concourse Village,9,10,3.2783333333333333,1.8250000000000002,5.119999999999997,0.1
East Concourse/Concourse Village,10,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0
East Concourse/Concourse Village,11,6,1.8888888888888886,1.7999999999999998,2.658333333333333,0.0
East Concourse/Concourse Village,12,7,2.288095238095238,1.9833333333333334,3.493333333333334,0.0
East Concourse/Concourse Village,13,5,4.493333333333334,2.95,9.456666666666667,0.2
East Concourse/Concourse Village,14,16,3.6604166666666664,3.333333333333333,5.441666666666666,0.0
East Concourse/Concourse Village,15,7,4.395238095238095,3.4166666666666665,7.63,0.0
East Concourse/Concourse Village,16,8,4.704166666666667,3.05,9.411666666666665,0.125
East Concourse/Concourse Village,17,15,2.7422222222222223,2.8333333333333335,4.359999999999999,0.0
East Concourse/Concourse Village,18,11,4.215151515151515,3.8,6.9,0.0
East Concourse/Concourse Village,19,9,5.209259259259259,4.2,10.183333333333335,0.1111111111111111
East Concourse/Concourse Village,20,5,3.9733333333333336,3.533333333333333,5.12,0.0
East Concourse/Concourse Village,21,5,2.1733333333333333,2.05,2.94,0.0
East Concourse/Concourse Village,22,11,5.242424242424243,3.05,7.25,0.09090909090909091
East Concourse/Concourse Village,23,14,5.54047619047619,4.858333333333333,9.01,0.07142857142857142
East Elmhurst,0,1,6.416666666666667,6.416666666666667,6.416666666666667,0.0
East Elmhurst,2,2,7.949999999999999,7.949999999999999,12.096666666666666,0.5
East Elmhurst,3,1,6.983333333333333,6.983333333333333,6.983333333333333,0.0
East Elmhurst,4,3,3.6999999999999997,2.9833333333333334,5.383333333333334,0.0
East Elmhurst,5,2,2.8916666666666666,2.8916666666666666,3.005,0.0
East Elmhurst,6,1,4.55,4.55,4.55,0.0
East Elmhurst,7,7,3.461904761904762,2.816666666666667,4.993333333333334,0.0
East Elmhurst,8,5,2.3866666666666667,1.7,3.8633333333333333,0.0
East Elmhurst,9,3,2.538888888888889,1.8,3.746666666666667,0.0
East Elmhurst,10,5,2.6433333333333335,2.3833333333333333,3.3133333333333335,0.0
East Elmhurst,11,10,4.086666666666667,3.408333333333333,7.023333333333333,0.0
East Elmhurst,12,5,4.296666666666667,4.066666666666666,5.5633333333333335,0.0
East Elmhurst,13,4,2.4125,2.6333333333333333,3.0516666666666667,0.0
East Elmhurst,14,6,3.025,2.1083333333333334,6.275,0.0
East Elmhurst,15,2,4.333333333333333,4.333333333333333,5.253333333333334,0.0
East Elmhurst,16,5,4.273333333333333,2.8333333333333335,7.683333333333334,0.0
East Elmhurst,17,3,5.116666666666667,2.8333333333333335,10.14,0.3333333333333333
East Elmhurst,18,4,7.041666666666666,6.425,13.303333333333335,0.5
East Elmhurst,19,3,3.283333333333333,2.533333333333333,4.72,0.0
East Elmhurst,20,2,1.5833333333333335,1.5833333333333335,1.9966666666666668,0.0
East Elmhurst,21,5,3.543333333333334,3.1666666666666665,5.86,0.0
East Elmhurst,22,1,4.016666666666667,4.016666666666667,4.016666666666667,0.0
East Elmhurst,23,7,4.4261904761904765,4.283333333333333,6.133333333333334,0.0
East Flatbush/Farragut,0,8,4.2124999999999995,3.3833333333333333,7.688333333333333,0.0
East Flatbush/Farragut,1,1,4.716666666666667,4.716666666666667,4.716666666666667,0.0
East Flatbush/Farragut,2,2,1.4500000000000002,1.4500000000000002,1.77,0.0
East Flatbush/Farragut,3,1,1.9333333333333333,1.9333333333333333,1.9333333333333333,0.0
East Flatbush/Farragut,5,3,7.0055555555555555,5.816666666666666,10.456666666666667,0.3333333333333333
East Flatbush/Farragut,6,9,5.307407407407407,4.533333333333333,8.043333333333333,0.0
East Flatbush/Farragut,7,10,6.3916666666666675,5.2666666666666675,9.409999999999997,0.1
East Flatbush/Farragut,8,6,4.925,4.591666666666667,7.333333333333334,0.0
East Flatbush/Farragut,9,8,5.039583333333334,4.016666666666667,10.290000000000001,0.125
East Flatbush/Farragut,10,7,2.2976190476190474,2.3,3.3300000000000005,0.0
East Flatbush/Farragut,11,8,2.8291666666666666,2.775,4.208333333333333,0.0
East Flatbush/Farragut,12,1,8.533333333333333,8.533333333333333,8.533333333333333,0.0
East Flatbush/Farragut,13,10,3.111666666666667,2.908333333333333,6.323333333333332,0.0
East Flatbush/Farragut,14,20,2.98,2.625,4.473333333333336,0.0
East Flatbush/Farragut,15,10,5.253333333333333,5.15,9.24,0.0
East Flatbush/Farragut,16,14,3.279761904761905,2.8166666666666664,6.041666666666668,0.0
East Flatbush/Farragut,17,11,3.9954545454545456,3.5,5.0,0.09090909090909091
East Flatbush/Farragut,18,8,3.5687499999999996,3.0666666666666664,6.073333333333332,0.0
East Flatbush/Farragut,19,20,4.76,4.491666666666667,8.200000000000001,0.05
East Flatbush/Farragut,20,5,4.14,4.383333333333334,6.096666666666667,0.0
East Flatbush/Farragut,21,5,2.8533333333333335,3.0833333333333335,4.333333333333334,0.0
East Flatbush/Farragut,22,7,3.2404761904761905,3.0,5.0,0.0
East Flatbush/Farragut,23,9,6.201851851851852,6.25,10.110000000000001,0.1111111111111111
East Flatbush/Remsen Village,0,7,3.7595238095238095,3.6,5.430000000000001,0.0
East Flatbush/Remsen Village,1,3,1.8666666666666665,1.85,2.3833333333333333,0.0
East Flatbush/Remsen Village,2,3,4.383333333333334,5.45,5.7299999999999995,0.0
East Flatbush/Remsen Village,3,4,3.1208333333333336,3.4750000000000005,4.418333333333334,0.0
East Flatbush/Remsen Village,5,6,8.802777777777779,8.208333333333334,14.566666666666666,0.5
East Flatbush/Remsen Village,6,8,5.866666666666667,7.241666666666667,8.07,0.0
East Flatbush/Remsen Village,7,4,4.475,4.65,6.455,0.0
East Flatbush/Remsen Village,8,14,5.083333333333334,5.108333333333333,7.445000000000001,0.0
East Flatbush/Remsen Village,9,10,3.7683333333333335,4.191666666666666,6.635000000000001,0.0
East Flatbush/Remsen Village,10,15,2.9266666666666667,2.35,4.35,0.0
East Flatbush/Remsen Village,11,10,2.6100000000000003,2.6416666666666666,4.435,0.0
East Flatbush/Remsen Village,12,7,4.8428571428571425,2.966666666666667,10.633333333333335,0.14285714285714285
East Flatbush/Remsen Village,13,8,4.35625,3.833333333333333,7.458333333333333,0.0
East Flatbush/Remsen Village,14,9,5.048148148148148,5.666666666666667,6.763333333333334,0.0
East Flatbush/Remsen Village,15,8,5.808333333333334,5.458333333333334,9.638333333333334,0.125
East Flatbush/Remsen Village,16,10,2.8483333333333336,2.0083333333333333,4.795,0.0
East Flatbush/Remsen Village,17,8,3.791666666666667,3.2333333333333334,5.5249999999999995,0.0
East Flatbush/Remsen Village,18,11,3.606060606060606,3.466666666666667,4.3,0.0
East Flatbush/Remsen Village,19,10,4.975,5.35,7.196666666666667,0.0
East Flatbush/Remsen Village,20,10,2.5883333333333334,2.3,4.345,0.0
East Flatbush/Remsen Village,21,8,9.479166666666668,4.408333333333333,21.704999999999995,0.25
East Flatbush/Remsen Village,22,16,3.7072916666666664,3.15,6.233333333333333,0.0
East Flatbush/Remsen Village,23,8,5.54375,4.25,10.4,0.25
East Flushing,0,2,5.65,5.65,6.076666666666667,0.0
East Flushing,3,2,2.283333333333333,2.283333333333333,2.5633333333333335,0.0
East Flushing,5,2,3.4000000000000004,3.4000000000000004,4.013333333333334,0.0
East Flushing,6,3,4.883333333333334,5.2,5.573333333333333,0.0
East Flushing,7,2,7.458333333333334,7.458333333333334,10.905000000000001,0.5
East Flushing,8,3,4.1722222222222225,2.966666666666667,6.300000000000001,0.0
East Flushing,9,5,4.183333333333333,3.1333333333333333,6.886666666666667,0.0
East Flushing,10,2,2.0,2.0,2.4533333333333336,0.0
East Flushing,11,1,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0
East Flushing,12,2,5.4750000000000005,5.4750000000000005,7.735000000000001,0.0
East Flushing,13,4,4.983333333333333,4.791666666666667,7.091666666666667,0.0
East Flushing,14,2,3.5250000000000004,3.5250000000000004,3.865,0.0
East Flushing,17,3,2.9555555555555557,2.5833333333333335,4.196666666666666,0.0
East Flushing,18,3,2.227777777777778,1.95,3.19,0.0
East Flushing,19,7,3.1571428571428575,2.9,5.233333333333334,0.0
East Flushing,20,2,3.3666666666666667,3.3666666666666667,5.0600000000000005,0.0
East Flushing,21,1,6.383333333333334,6.383333333333334,6.383333333333334,0.0
East Flushing,22,3,8.272222222222222,5.466666666666667,13.306666666666668,0.3333333333333333
East Flushing,23,1,4.483333333333333,4.483333333333333,4.483333333333333,0.0
East Harlem North,0,7,3.730952380952381,3.8666666666666667,5.963333333333334,0.0
East Harlem North,1,7,4.523809523809524,3.183333333333333,8.276666666666669,0.14285714285714285
East Harlem North,2,6,3.3555555555555556,3.283333333333333,5.275,0.0
East Harlem North,3,5,3.753333333333333,2.6166666666666667,6.42,0.0
East Harlem North,4,5,6.343333333333333,5.0,10.42,0.2
East Harlem North,5,10,4.615,3.0666666666666664,6.9533333333333305,0.1
East Harlem North,6,10,4.633333333333334,4.15,6.953333333333331,0.1
East Harlem North,7,8,3.066666666666667,3.591666666666667,4.971666666666667,0.0
East Harlem North,8,20,3.9691666666666663,3.091666666666667,6.983333333333336,0.05
East Harlem North,9,10,2.105,1.8583333333333334,3.4916666666666667,0.0
East Harlem North,10,13,3.2,2.0166666666666666,6.923333333333335,0.0
East Harlem North,11,17,3.362745098039216,3.1333333333333333,5.9333333333333345,0.0
East Harlem North,12,11,3.725757575757576,2.816666666666667,6.15,0.09090909090909091
East Harlem North,13,18,3.690740740740741,3.4916666666666667,6.761666666666669,0.05555555555555555
East Harlem North,14,16,4.598958333333333,4.3,6.733333333333333,0.0625
East Harlem North,15,18,3.4203703703703705,2.7416666666666667,6.038333333333336,0.0
East Harlem North,16,13,4.7525641025641026,4.0,8.496666666666668,0.0
East Harlem North,17,16,5.057291666666667,4.283333333333333,10.308333333333334,0.125
East Harlem North,18,16,4.263541666666667,3.575,6.7,0.0625
East Harlem North,19,15,4.01,4.15,7.176666666666666,0.0
East Harlem North,20,18,3.2805555555555554,2.3916666666666666,6.660000000000001,0.05555555555555555
East Harlem North,21,8,3.50625,3.1416666666666666,5.393333333333333,0.0
East Harlem North,22,13,5.070512820512819,4.2,10.583333333333334,0.23076923076923078
East Harlem North,23,18,3.446296296296296,3.208333333333333,6.085000000000001,0.0
East Harlem South,0,10,5.61,5.608333333333333,8.455,0.0
East Harlem South,1,7,2.604761904761905,2.75,3.3066666666666666,0.0
East Harlem South,2,3,2.722222222222222,1.5666666666666667,4.46,0.0
East Harlem South,3,5,3.3866666666666667,2.933333333333333,4.88,0.0
East Harlem South,4,3,4.927777777777778,4.016666666666667,6.283333333333333,0.0
East Harlem South,5,7,4.2595238095238095,4.216666666666667,7.096666666666667,0.0
East Harlem South,6,11,4.759090909090909,4.666666666666667,8.05,0.09090909090909091
East Harlem South,7,18,3.5203703703703706,3.325,6.28,0.05555555555555555
East Harlem South,8,17,4.348039215686275,3.65,8.026666666666667,0.11764705882352941
East Harlem South,9,11,2.8727272727272726,2.1,5.816666666666666,0.09090909090909091
East Harlem South,10,16,2.517708333333333,2.216666666666667,4.683333333333334,0.0
East Harlem South,11,15,4.03,2.35,7.176666666666667,0.06666666666666667
East Harlem South,12,14,2.8047619047619046,2.725,4.493333333333335,0.0
East Harlem South,13,13,3.0679487179487177,3.283333333333333,4.8566666666666665,0.0
East Harlem South,14,11,2.631818181818182,2.183333333333333,4.383333333333334,0.0
East Harlem South,15,21,3.523015873015873,2.783333333333333,6.966666666666667,0.0
East Harlem South,16,16,4.280208333333333,3.325,8.025,0.0
East Harlem South,17,17,4.334313725490197,4.016666666666667,7.503333333333334,0.058823529411764705
East Harlem South,18,19,5.3956140350877195,4.05,9.116666666666665,0.10526315789473684
East Harlem South,19,13,3.6910256410256412,3.9,6.176666666666667,0.0
East Harlem South,20,12,4.659722222222222,4.541666666666666,7.9366666666666665,0.0
East Harlem South,21,6,6.0555555555555545,6.1416666666666675,9.608333333333333,0.16666666666666666
East Harlem South,22,10,4.378333333333334,4.175000000000001,7.228333333333332,0.1
East Harlem South,23,17,4.038235294117648,3.9833333333333334,6.283333333333334,0.0
East New York,0,10,6.371666666666667,5.55,11.166666666666666,0.3
East New York,1,8,2.4,2.2666666666666666,3.6166666666666667,0.0
East New York,2,2,1.8666666666666667,1.8666666666666667,2.0933333333333333,0.0
East New York,3,1,3.2,3.2,3.2,0.0
East New York,4,6,3.613888888888889,2.8583333333333334,6.550000000000001,0.0
East New York,5,12,3.6125000000000003,2.7249999999999996,6.268333333333334,0.0
East New York,6,23,3.067391304347826,2.466666666666667,4.97,0.0
East New York,7,18,4.7101851851851855,3.8666666666666667,7.658333333333334,0.05555555555555555
East New York,8,23,4.57536231884058,3.8,6.053333333333333,0.08695652173913043
East New York,9,18,3.239814814814815,2.8166666666666664,5.416666666666668,0.0
East New York,10,12,2.879166666666667,2.7750000000000004,4.366666666666667,0.0
East New York,11,11,3.4424242424242424,2.9833333333333334,5.2,0.0
East New York,12,18,3.1546296296296297,2.6833333333333336,6.061666666666667,0.0
East New York,13,15,2.8066666666666666,2.9166666666666665,4.376666666666667,0.0
East New York,14,22,3.3446969696969693,2.825,6.4250000000000025,0.045454545454545456
East New York,15,24,3.286111111111111,2.8666666666666667,5.591666666666666,0.0
East New York,16,21,3.1333333333333333,2.966666666666667,4.55,0.047619047619047616
East New York,17,23,3.119565217391304,2.783333333333333,5.233333333333334,0.0
East New York,18,32,3.953125,3.3499999999999996,7.195000000000002,0.09375
East New York,19,21,3.185714285714286,3.183333333333333,4.816666666666666,0.0
East New York,20,25,3.158666666666667,2.8833333333333333,5.786666666666667,0.0
East New York,21,15,4.611111111111112,4.116666666666666,8.613333333333333,0.06666666666666667
East New York,22,17,4.730392156862745,5.133333333333334,7.326666666666667,0.0
East New York,23,40,5.4487499999999995,4.575,9.068333333333333,0.075
East New York/Pennsylvania Avenue,0,2,4.3,4.3,6.3,0.0
East New York/Pennsylvania Avenue,1,3,2.772222222222222,3.2666666666666666,3.533333333333333,0.0
East New York/Pennsylvania Avenue,2,1,7.25,7.25,7.25,0.0
East New York/Pennsylvania Avenue,3,2,6.041666666666667,6.041666666666667,9.008333333333333,0.0
East New York/Pennsylvania Avenue,4,4,7.012499999999999,5.824999999999999,11.436666666666667,0.25
