date,hour,weekday,is_weekend,order_count,avg_trip_miles,avg_base_passenger_fare,avg_driver_pay
2024-11-05,21,1,False,28,5.915607142857143,23.717857142857145,19.225714285714286
2024-11-05,22,1,False,16,7.7441875,32.036875,28.807499999999997
2024-11-05,23,1,False,23,4.155913043478261,19.977826086956522,15.147391304347826
2024-11-06,0,2,False,13,7.631769230769231,21.428461538461537,21.14769230769231
2024-11-06,1,2,False,5,4.079600000000001,16.006,12.41
2024-11-06,2,2,False,9,4.299222222222222,18.337777777777777,14.236666666666666
2024-11-06,3,2,False,6,8.948166666666667,32.17666666666667,22.09166666666667
2024-11-06,4,2,False,5,1.964,12.687999999999999,7.403999999999999
2024-11-06,5,2,False,11,8.75909090909091,41.698181818181816,28.87727272727273
2024-11-06,6,2,False,24,7.694791666666666,28.37875,26.33583333333333
2024-11-06,7,2,False,21,5.0470476190476194,25.600952380952382,20.015714285714285
2024-11-06,8,2,False,30,3.555133333333333,21.249666666666666,18.159333333333333
2024-11-06,9,2,False,25,4.37716,30.4852,20.3648
2024-11-06,10,2,False,21,5.933095238095238,29.87047619047619,24.754285714285714
2024-11-06,11,2,False,22,6.2615454545454545,28.364545454545453,23.798636363636366
2024-11-06,12,2,False,14,4.224285714285714,20.524285714285718,15.312142857142858
2024-11-06,13,2,False,26,2.813346153846154,18.105384615384615,14.06076923076923
2024-11-06,14,2,False,33,4.748030303030303,25.495757575757576,21.7869696969697
2024-11-06,15,2,False,21,5.3621428571428575,33.312380952380956,22.739047619047618
2024-11-06,16,2,False,28,3.876892857142857,22.993571428571432,18.701428571428572
2024-11-06,17,2,False,29,5.168931034482759,30.348275862068967,23.70103448275862
2024-11-06,18,2,False,36,4.364277777777778,29.134166666666665,21.165000000000003
2024-11-06,19,2,False,22,5.811045454545454,28.777727272727272,21.306818181818183
2024-11-06,20,2,False,20,7.492100000000001,40.9775,27.7745
2024-11-06,21,2,False,17,3.4518235294117647,19.713529411764707,14.686470588235295
2024-11-06,22,2,False,27,4.421962962962963,23.408518518518516,18.346666666666668
2024-11-06,23,2,False,20,4.35005,25.5095,17.503
2024-11-07,0,3,False,10,6.0622,22.912,18.773
2024-11-07,1,3,False,2,2.1155,11.24,7.86
2024-11-07,2,3,False,7,5.506571428571428,20.547142857142855,15.598571428571429
2024-11-07,3,3,False,4,7.8534999999999995,24.432499999999997,20.935
2024-11-07,4,3,False,12,12.6755,41.35333333333333,32.93083333333333
2024-11-07,5,3,False,12,9.370583333333334,40.497499999999995,29.13083333333333
2024-11-07,6,3,False,21,7.053666666666667,28.636666666666667,23.526190476190475
2024-11-07,7,3,False,29,4.928586206896552,26.694827586206895,20.616206896551724
2024-11-07,8,3,False,25,3.66468,23.5688,17.1696
2024-11-07,9,3,False,22,4.280045454545455,23.49727272727273,17.966363636363635
2024-11-07,10,3,False,22,6.4104090909090905,31.312272727272727,23.679090909090913
2024-11-07,11,3,False,18,4.191944444444444,24.04611111111111,19.003333333333334
2024-11-07,12,3,False,16,4.67825,27.98875,20.475625
2024-11-07,13,3,False,17,5.6031176470588235,30.4735294117647,23.59705882352941
2024-11-07,14,3,False,4,9.742500000000001,37.52,35.3375
2024-11-08,23,4,False,10,4.4506,21.307,16.856
2024-11-09,0,5,True,25,3.95388,23.985599999999998,19.0644
2024-11-09,1,5,True,23,5.620260869565217,25.13086956521739,19.82086956521739
2024-11-09,2,5,True,15,5.690133333333334,26.54866666666667,20.286
2024-11-09,3,5,True,13,4.313538461538462,25.159230769230767,17.683846153846154
2024-11-09,4,5,True,15,6.741866666666667,26.36,20.936666666666667
2024-11-09,5,5,True,11,8.600363636363637,34.21454545454546,24.69727272727273
2024-11-09,6,5,True,10,5.5983,24.293,18.341
2024-11-09,7,5,True,18,6.063,23.21388888888889,19.329444444444444
2024-11-09,8,5,True,25,6.24684,22.9996,19.7088
2024-11-09,9,5,True,19,6.151631578947368,32.85421052631579,23.544210526315787
2024-11-09,10,5,True,19,3.3377894736842104,17.637894736842107,13.862631578947367
2024-11-09,11,5,True,32,4.6454375,22.508125,18.526875
2024-11-09,12,5,True,47,5.495553191489361,27.57531914893617,21.70468085106383
2024-11-09,13,5,True,30,4.254700000000001,22.71833333333333,19.897666666666666
2024-11-09,14,5,True,35,7.192314285714286,34.29,27.676285714285715
2024-11-09,15,5,True,26,3.7461153846153845,23.361923076923077,20.695
2024-11-09,16,5,True,27,4.268777777777778,31.654444444444444,25.765925925925927
2024-11-09,17,5,True,25,5.35276,28.2296,25.4084
2024-11-09,18,5,True,32,3.348375,25.765625,21.946875000000002
2024-11-09,19,5,True,40,5.527225,27.9695,25.85375
2024-11-09,20,5,True,31,3.030483870967742,17.826451612903227,15.11774193548387
2024-11-09,21,5,True,32,4.37453125,22.5659375,19.82875
2024-11-09,22,5,True,32,4.487375,22.731875,18.911875
2024-11-09,23,5,True,44,5.058454545454546,24.80727272727273,22.010227272727274
2024-11-10,0,6,True,31,6.276354838709677,30.175806451612903,24.72193548387097
2024-11-10,1,6,True,17,4.532705882352941,21.70294117647059,17.467058823529413
2024-11-10,2,6,True,24,4.24825,20.0975,16.062083333333334
2024-11-10,3,6,True,19,5.995105263157895,21.277894736842104,19.083684210526314
2024-11-10,4,6,True,10,6.8950000000000005,23.563,20.486
2024-11-10,5,6,True,10,4.704,26.476999999999997,18.148
2024-11-10,6,6,True,10,5.3168,22.857999999999997,16.915
2024-11-10,7,6,True,15,3.5933333333333333,15.270666666666667,13.739333333333333
2024-11-10,8,6,True,20,6.1076500000000005,25.3465,20.0595
2024-11-10,9,6,True,21,5.127380952380952,22.14190476190476,17.576666666666668
2024-11-10,10,6,True,20,3.6424999999999996,17.7835,15.440000000000001
2024-11-12,7,1,False,8,2.928,19.2725,14.68625
2024-11-12,8,1,False,36,3.843361111111111,22.81,17.76
2024-11-12,9,1,False,22,5.347318181818182,32.93954545454545,23.762727272727272
2024-11-12,10,1,False,23,5.1913478260869566,27.54478260869565,21.822608695652175
2024-11-12,11,1,False,23,4.304086956521739,26.18826086956522,20.708695652173912
2024-11-12,12,1,False,16,5.3504375,32.46875,23.378125
2024-11-12,13,1,False,21,6.953333333333334,34.550476190476196,26.363333333333333
2024-11-12,14,1,False,33,4.095757575757576,26.916969696969698,20.332121212121212
2024-11-12,15,1,False,25,5.87684,36.0588,27.1036
2024-11-12,16,1,False,28,4.899071428571429,33.8,24.90892857142857
2024-11-12,17,1,False,29,3.640448275862069,21.28448275862069,18.14
2024-11-12,18,1,False,32,6.02146875,33.46375,24.729374999999997
2024-11-12,19,1,False,32,3.78046875,21.1259375,15.7525
2024-11-12,20,1,False,26,4.052192307692308,19.810000000000002,15.883076923076922
2024-11-12,21,1,False,18,7.6128888888888895,31.196666666666665,23.43
2024-11-12,22,1,False,33,6.087030303030303,32.84545454545455,22.996060606060606
2024-11-12,23,1,False,23,6.349521739130434,28.965652173913046,21.292608695652174
2024-11-13,0,2,False,10,4.936100000000001,17.98,15.282999999999998
2024-11-13,1,2,False,9,3.659,17.73111111111111,13.786666666666667
2024-11-13,2,2,False,8,5.248875,22.4275,18.5475
2024-11-13,3,2,False,1,3.313,17.86,11.45
2024-11-13,4,2,False,5,12.225999999999999,39.222,32.416000000000004
2024-11-13,5,2,False,11,6.400636363636363,25.820909090909094,22.38818181818182
2024-11-13,6,2,False,15,6.802066666666667,29.704,21.836666666666666
2024-11-13,7,2,False,25,5.45692,32.623999999999995,23.506
2024-11-13,8,2,False,36,4.186583333333333,31.55638888888889,23.273333333333333
2024-11-13,9,2,False,27,5.223037037037037,30.00074074074074,22.304074074074077
2024-11-13,10,2,False,19,6.149157894736843,33.311578947368425,24.69263157894737
2024-11-13,11,2,False,23,5.191086956521739,30.918260869565216,22.96260869565217
2024-11-13,12,2,False,18,7.517944444444445,41.63333333333333,31.06666666666667
2024-11-13,13,2,False,27,6.1034444444444444,35.907407407407405,25.52259259259259
2024-11-13,14,2,False,18,5.7876111111111115,33.07666666666667,23.898333333333333
2024-11-13,15,2,False,24,5.6785,33.64041666666667,25.48125
2024-11-13,16,2,False,23,2.9585217391304353,20.03391304347826,15.476086956521739
2024-11-13,17,2,False,24,5.054208333333333,29.142083333333332,23.168333333333333
2024-11-13,18,2,False,24,5.5895,35.121249999999996,26.53708333333333
2024-11-13,19,2,False,33,3.965,22.790606060606063,18.207272727272727
2024-11-13,20,2,False,26,8.669346153846153,38.65384615384615,27.212692307692308
2024-11-15,12,4,False,17,4.3020588235294115,23.006470588235295,18.562941176470588
2024-11-15,13,4,False,19,5.982947368421053,30.732105263157894,23.378947368421052
2024-11-15,14,4,False,22,5.817636363636364,30.535454545454545,27.748636363636365
2024-11-15,15,4,False,33,4.805939393939394,31.08757575757576,22.44121212121212
2024-11-15,16,4,False,28,3.509607142857143,23.493928571428572,18.139642857142857
2024-11-15,17,4,False,33,4.33721212121212,28.34242424242424,22.021212121212123
2024-11-15,18,4,False,42,4.195166666666667,24.882619047619045,19.59190476190476
2024-11-15,19,4,False,37,3.303918918918919,21.924864864864865,16.615405405405404
2024-11-15,20,4,False,36,4.348777777777778,21.758055555555554,17.324166666666667
2024-11-15,21,4,False,35,3.549171428571429,19.378857142857143,14.547714285714287
2024-11-15,22,4,False,28,4.720464285714286,20.456071428571427,17.389642857142857
2024-11-15,23,4,False,32,4.36125,24.4121875,18.2428125
2024-11-16,0,5,True,37,5.3819189189189185,27.007297297297296,21.516486486486485
2024-11-16,1,5,True,27,4.206666666666667,21.905185185185182,16.705925925925925
2024-11-16,2,5,True,22,3.8640454545454546,18.55409090909091,14.465909090909092
2024-11-16,3,5,True,15,5.151066666666666,19.44066666666667,18.570666666666668
2024-11-16,4,5,True,17,6.193470588235294,24.95235294117647,20.02764705882353
2024-11-16,5,5,True,7,11.254428571428573,38.214285714285715,31.351428571428574
2024-11-16,6,5,True,7,5.9957142857142856,19.37285714285714,16.187142857142856
2024-11-16,7,5,True,14,8.811857142857143,32.270714285714284,27.875
2024-11-16,8,5,True,15,6.2744,26.966666666666665,21.748
2024-11-16,9,5,True,21,3.8586190476190474,18.59,14.234285714285715
2024-11-16,10,5,True,23,4.30608695652174,19.94086956521739,15.941739130434783
2024-11-16,11,5,True,31,3.2763870967741933,18.52032258064516,15.387096774193548
2024-11-16,12,5,True,29,5.691241379310345,27.82344827586207,21.036551724137933
2024-11-16,13,5,True,26,4.379769230769231,21.89423076923077,17.434615384615384
2024-11-16,14,5,True,30,3.3112,18.937,15.179333333333334
2024-11-16,15,5,True,23,6.343521739130435,33.33652173913043,26.649130434782606
2024-11-16,16,5,True,35,5.441257142857142,31.696571428571424,25.42142857142857
2024-11-16,17,5,True,40,5.4397,28.08775,22.48
2024-11-16,18,5,True,43,5.73339534883721,29.340000000000003,23.205348837209304
2024-11-16,19,5,True,36,3.3848611111111113,19.208055555555557,16.49833333333333
2024-11-16,20,5,True,32,5.8505,26.574375,22.7146875
2024-11-16,21,5,True,34,5.111794117647058,24.30205882352941,20.91941176470588
2024-11-16,22,5,True,42,4.902095238095238,25.073571428571427,19.31642857142857
2024-11-16,23,5,True,40,4.31675,28.829250000000002,20.7495
2024-11-17,0,6,True,25,4.47084,24.312800000000003,18.411199999999997
2024-11-17,1,6,True,24,5.512250000000001,26.275833333333335,19.520833333333332
2024-11-17,2,6,True,22,7.640409090909091,27.48818181818182,23.402727272727272
2024-11-17,3,6,True,19,5.431894736842105,25.709473684210526,18.71578947368421
2024-11-17,4,6,True,9,7.573666666666666,26.221111111111114,23.391111111111112
2024-11-17,5,6,True,13,7.733846153846153,25.905384615384612,23.856153846153845
2024-11-17,6,6,True,4,2.092,13.42,9.125
2024-11-17,7,6,True,19,5.386578947368421,21.478947368421053,16.07842105263158
2024-11-17,8,6,True,10,10.301300000000001,31.324,26.637
2024-11-17,9,6,True,23,7.665000000000001,25.49913043478261,22.225217391304348
2024-11-17,10,6,True,30,4.1992,20.66433333333333,15.639666666666667
2024-11-17,11,6,True,36,5.068944444444444,27.694444444444443,21.546944444444446
2024-11-17,12,6,True,26,4.028269230769231,24.63269230769231,18.803846153846152
2024-11-17,13,6,True,26,4.581192307692308,23.240000000000002,16.826538461538462
2024-11-17,14,6,True,21,5.038952380952381,29.242380952380955,24.14714285714286
2024-11-17,15,6,True,22,5.830590909090909,26.249545454545455,20.581363636363637
2024-11-17,16,6,True,23,4.950130434782609,28.574347826086957,21.482608695652175
2024-11-17,17,6,True,39,4.466128205128205,24.81025641025641,21.07897435897436
2024-11-17,18,6,True,25,5.07456,26.1468,19.894000000000002
2024-11-17,19,6,True,24,4.9667916666666665,25.9325,20.08625
2024-11-17,20,6,True,28,4.580071428571428,19.703928571428573,16.920357142857142
2024-11-17,21,6,True,21,6.752571428571429,25.62142857142857,21.98190476190476
2024-11-17,22,6,True,24,4.394125,19.3625,16.02875
2024-11-17,23,6,True,18,7.537,30.333333333333332,23.0
2024-11-18,0,0,False,8,3.4675,14.2775,12.12375
2024-11-18,1,0,False,7,5.445,20.252857142857145,17.834285714285713
2024-11-18,2,0,False,5,1.6354,11.48,8.303999999999998
2024-11-18,3,0,False,5,9.2846,31.478,26.009999999999998
2024-11-18,4,0,False,7,7.187428571428571,25.921428571428574,19.804285714285715
2024-11-18,5,0,False,8,4.071625,18.855,12.973749999999999
2024-11-18,6,0,False,12,6.441083333333334,31.5,22.78833333333333
2024-11-18,7,0,False,34,6.418852941176471,31.111176470588234,23.39264705882353
2024-11-18,8,0,False,35,4.832828571428571,24.53457142857143,20.764857142857142
2024-11-18,9,0,False,4,7.79425,29.3275,28.155
2024-11-20,5,2,False,12,6.422083333333333,29.63,22.083333333333332
2024-11-20,6,2,False,14,5.015357142857143,22.164285714285715,20.268571428571427
2024-11-20,7,2,False,38,2.910605263157895,20.75605263157895,16.00052631578947
2024-11-20,8,2,False,30,4.851633333333334,26.291333333333334,20.810333333333336
2024-11-20,9,2,False,31,4.015677419354839,26.31967741935484,18.970967741935485
2024-11-20,10,2,False,25,4.6192,25.4072,20.488400000000002
2024-11-20,11,2,False,16,5.58675,35.005625,24.629375
2024-11-20,12,2,False,36,3.9475277777777773,24.175555555555558,16.81416666666667
2024-11-20,13,2,False,24,6.0005,28.965416666666666,21.784166666666664
2024-11-20,14,2,False,21,9.119380952380952,43.07333333333333,31.22047619047619
2024-11-20,15,2,False,27,4.497037037037037,30.00925925925926,22.16333333333333
2024-11-20,16,2,False,33,3.174818181818182,23.956363636363633,19.12030303030303
2024-11-20,17,2,False,25,6.3796800000000005,37.031600000000005,29.3152
2024-11-20,18,2,False,28,3.0833214285714283,23.702499999999997,15.814642857142857
2024-11-20,19,2,False,29,4.65655172413793,24.372413793103448,19.079655172413794
2024-11-20,20,2,False,33,4.477545454545455,25.990909090909092,18.544242424242427
2024-11-20,21,2,False,19,6.063526315789474,33.63947368421052,24.071578947368423
2024-11-20,22,2,False,35,6.275628571428571,33.169428571428575,23.592285714285715
2024-11-20,23,2,False,23,4.822652173913043,23.04826086956522,18.851739130434783
2024-11-21,0,3,False,15,8.528866666666667,35.492,27.125333333333334
2024-11-21,1,3,False,8,6.647,38.09625,23.881249999999998
2024-11-21,2,3,False,8,3.921875,18.49625,15.42
2024-11-21,3,3,False,5,6.577,27.127999999999997,20.236
2024-11-21,4,3,False,5,7.6768,33.638,22.586000000000002
2024-11-21,5,3,False,7,5.906142857142858,31.427142857142854,20.034285714285716
2024-11-21,6,3,False,10,4.8589,27.601,20.653
2024-11-21,7,3,False,35,4.470828571428572,28.18457142857143,21.957142857142856
2024-11-21,8,3,False,35,4.5642000000000005,31.306,21.613142857142858
2024-11-21,9,3,False,15,4.0065333333333335,30.478,22.488666666666667
2024-11-21,10,3,False,24,4.528125,26.064166666666665,20.780416666666667
2024-11-21,11,3,False,24,5.090708333333333,26.10375,21.22458333333333
2024-11-21,12,3,False,25,5.744200000000001,31.8932,23.5084
2024-11-21,13,3,False,22,5.588863636363636,30.729090909090907,24.213636363636365
2024-11-21,14,3,False,31,4.478709677419355,31.39774193548387,23.00032258064516
2024-11-21,15,3,False,34,5.63014705882353,32.932647058823534,28.08264705882353
2024-11-21,16,3,False,31,4.802677419354839,40.24645161290323,28.909677419354836
2024-11-22,22,4,False,33,4.291545454545455,21.72,16.396060606060608
2024-11-22,23,4,False,40,5.30755,25.176499999999997,20.083000000000002
2024-11-23,0,5,True,30,5.404433333333333,24.764000000000003,18.942666666666664
2024-11-23,1,5,True,15,6.1144,24.022666666666666,20.421333333333333
2024-11-23,2,5,True,12,3.0869999999999997,16.008333333333333,13.011666666666665
2024-11-23,3,5,True,16,5.93975,21.185,18.4775
2024-11-23,4,5,True,10,7.915000000000001,30.848000000000003,24.366999999999997
2024-11-23,5,5,True,10,9.835,38.229,26.737000000000002
2024-11-23,6,5,True,11,6.243727272727273,28.20090909090909,19.061818181818182
2024-11-23,7,5,True,18,6.784888888888889,22.900555555555556,19.305
2024-11-23,8,5,True,21,5.822047619047619,24.043809523809525,19.75047619047619
2024-11-23,9,5,True,20,5.30045,22.7185,19.3455
2024-11-23,10,5,True,25,3.5738,17.9284,14.7744
2024-11-23,11,5,True,31,4.984387096774193,21.621935483870967,18.276774193548388
2024-11-23,12,5,True,30,4.921,24.75,20.349666666666668
2024-11-23,13,5,True,28,4.426,23.442857142857143,19.540714285714284
2024-11-23,14,5,True,35,6.198457142857142,30.22542857142857,24.66057142857143
2024-11-23,15,5,True,41,9.160756097560975,44.269999999999996,30.57439024390244
2024-11-23,16,5,True,35,6.656914285714286,34.373999999999995,26.11342857142857
2024-11-23,17,5,True,27,3.8115925925925924,23.22962962962963,19.385555555555555
2024-11-23,18,5,True,39,4.364769230769231,21.701538461538462,19.84102564102564
2024-11-23,19,5,True,51,4.041313725490196,21.726666666666667,19.312745098039215
2024-11-23,20,5,True,37,5.152810810810811,25.680000000000003,20.08216216216216
2024-11-23,21,5,True,32,3.7883125,20.134999999999998,16.2153125
2024-11-23,22,5,True,35,3.6842,21.017714285714288,16.539142857142856
2024-11-23,23,5,True,36,5.589722222222222,28.149166666666666,21.90472222222222
2024-11-24,0,6,True,26,4.967769230769231,20.177692307692308,18.98923076923077
2024-11-24,1,6,True,36,5.203083333333334,24.62777777777778,19.59888888888889
2024-11-24,2,6,True,24,4.02325,18.708333333333332,14.871250000000002
2024-11-24,3,6,True,14,5.918857142857143,23.50214285714286,19.805714285714284
2024-11-24,4,6,True,7,7.388142857142857,29.804285714285715,23.478571428571428
2024-11-24,5,6,True,7,6.5360000000000005,22.774285714285714,18.542857142857144
2024-11-25,21,0,False,7,4.400428571428571,19.895714285714284,15.992857142857144
2024-11-25,22,0,False,20,4.1967,19.1555,16.773500000000002
2024-11-25,23,0,False,18,6.5793333333333335,33.111111111111114,22.893888888888892
2024-11-26,0,1,False,12,4.236583333333333,17.986666666666668,14.755
2024-11-26,1,1,False,5,3.4417999999999997,15.496,11.376000000000001
2024-11-26,2,1,False,5,3.1266,11.786,13.567999999999998
2024-11-26,3,1,False,5,5.3768,22.848000000000003,15.051999999999998
2024-11-26,4,1,False,4,7.675000000000001,37.52,23.572499999999998
2024-11-26,5,1,False,7,8.480285714285714,40.19428571428572,27.214285714285715
2024-11-26,6,1,False,19,4.741631578947368,23.212631578947367,17.767894736842106
2024-11-26,7,1,False,21,4.009619047619047,24.28904761904762,19.201904761904764
2024-11-26,8,1,False,40,4.92325,29.458499999999997,21.362000000000002
2024-11-26,9,1,False,33,4.414969696969696,24.560000000000002,19.91878787878788
2024-11-26,10,1,False,28,3.9954285714285716,23.672142857142855,18.9875
2024-11-26,11,1,False,22,5.103318181818182,26.987727272727273,20.510454545454547
2024-11-26,12,1,False,22,5.367909090909091,29.890454545454546,23.345000000000002
2024-11-26,13,1,False,28,4.007428571428571,23.452142857142857,17.240714285714287
2024-11-26,14,1,False,19,3.0536315789473685,20.94736842105263,15.712105263157897
2024-11-26,15,1,False,27,4.7577037037037035,32.47592592592593,25.944444444444443
2024-11-26,16,1,False,14,3.174,27.51571428571429,18.587857142857143
2024-11-26,17,1,False,19,3.6169473684210525,28.66578947368421,21.93263157894737
2024-11-26,18,1,False,38,4.0168684210526315,28.24342105263158,20.63026315789474
2024-11-26,19,1,False,35,5.167942857142857,25.84114285714286,21.246285714285715
2024-11-26,20,1,False,34,4.805852941176471,21.466764705882355,18.54470588235294
2024-11-26,21,1,False,20,5.082800000000001,27.045499999999997,20.163999999999998
2024-11-26,22,1,False,15,4.804733333333333,19.39466666666667,15.985999999999999
2024-11-26,23,1,False,21,5.0484285714285715,23.47095238095238,17.145714285714284
2024-11-27,0,2,False,10,7.8118,29.129,22.742
2024-11-27,1,2,False,5,5.845999999999999,23.413999999999998,18.302
2024-11-27,2,2,False,3,2.6296666666666666,13.643333333333333,10.709999999999999
2024-11-27,3,2,False,6,6.794666666666667,24.650000000000002,21.686666666666667
2024-11-27,4,2,False,3,9.453333333333333,39.16,27.626666666666665
2024-11-27,5,2,False,15,8.4588,35.758,27.62
2024-11-27,6,2,False,17,8.153823529411765,32.72176470588235,25.061176470588236
2024-11-27,7,2,False,32,7.4093125,30.7721875,27.4721875
2024-11-27,8,2,False,19,3.0782105263157895,17.535263157894736,12.980526315789474
2024-11-27,9,2,False,32,6.12740625,25.4678125,22.4609375
2024-11-27,10,2,False,33,10.128060606060606,42.74363636363636,32.65848484848485
2024-11-27,11,2,False,26,6.763769230769231,31.418846153846154,25.180769230769233
